name,n,Γ1,Γ2,uncertainty,time,res,optimality,iterations,LB,UB,first_LB,first_UB,last_LB,last_UB
WagnerModel,100,60.0,60.0,0.39999999999999997,7200.0998993,3973.0,false,71,"[3050.0, 3662.9999999999995, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3888.0, 3929.400000000001, 3929.400000000001, 3929.400000000001, 3929.400000000001, 3929.400000000001, 3929.400000000001, 3929.400000000001, 3929.400000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.600000000001, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013, 3969.6000000000013]","[4264.400000000001, 4206.400000000001, 4160.800000000001, 4160.800000000001, 4160.800000000001, 4160.800000000001, 4160.800000000001, 4160.800000000001, 4160.800000000001, 4074.0, 4074.0, 4058.8000000000006, 4058.8000000000006, 3986.6, 3986.6, 3986.6, 3982.8000000000006, 3982.8000000000006, 3982.8000000000006, 3982.8000000000006, 3982.8000000000006, 3982.8000000000006, 3982.8000000000006, 3982.8000000000006, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0, 3973.0]",3050.0,4264.400000000001,3969.6000000000013,3973.0
WagnerModel,100,20.0,20.0,0.5,1432.2036456,3525.5,true,105,"[3050.0, 3480.5, 3480.5, 3480.5, 3480.5, 3480.5, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3507.0, 3516.5, 3516.5, 3516.5, 3516.5, 3516.5, 3516.5, 3516.5, 3516.5, 3521.5, 3521.5, 3522.5, 3522.5, 3522.5, 3522.5, 3522.5, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.500000000014, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3522.5000000000146, 3523.5, 3523.5, 3523.5, 3523.5, 3523.5, 3523.5, 3523.5, 3523.5, 3523.5, 3523.5, 3523.5, 3523.500000000004, 3523.500000000004, 3523.500000000004, 3523.500000000004, 3524.5, 3524.5, 3524.5, 3524.5, 3524.5, 3524.500000000002, 3524.500000000002, 3524.500000000006, 3524.500000000006, 3524.500000000006, 3524.500000000006, 3524.500000000006, 3524.500000000006, 3524.500000000006, 3524.500000000006, 3525.5]","[3866.5, 3800.0, 3800.0, 3800.0, 3800.0, 3800.0, 3800.0, 3708.5, 3652.5, 3652.5, 3652.5, 3652.5, 3652.5, 3652.5, 3652.5, 3652.5, 3652.5, 3652.5, 3652.5, 3608.5, 3583.0, 3566.5, 3566.5, 3566.5, 3566.5, 3566.5, 3566.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3532.5, 3531.0, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5, 3525.5]",3050.0,3866.5,3525.5,3525.5
WagnerModel,100,60.0,60.0,0.5,474.9622489,4212.0,true,44,"[3050.0, 3886.0, 3897.5, 3963.0, 3987.0, 3987.0, 3987.0, 3987.0, 3987.0, 3987.0, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4021.5, 4100.0, 4100.0, 4100.0, 4100.0, 4203.0, 4203.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4206.0, 4209.0, 4209.0, 4212.0]","[4531.5, 4374.0, 4374.0, 4356.5, 4356.5, 4356.5, 4356.5, 4356.5, 4356.5, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4289.0, 4264.5, 4258.5, 4258.5, 4258.5, 4240.5, 4240.5, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4222.0, 4215.0, 4215.0, 4212.0, 4212.0, 4212.0, 4212.0]",3050.0,4531.5,4212.0,4212.0
WagnerModel,100,20.0,20.0,0.5,7200.2657637,3488.0,false,57,"[2965.0, 3397.0, 3397.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3411.0, 3421.5, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0, 3429.0]","[3777.5, 3706.5, 3706.5, 3617.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0, 3488.0]",2965.0,3777.5,3429.0,3488.0
WagnerModel,100,60.0,60.0,0.5,7200.0912911,4113.0,false,25,"[2965.0, 3745.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4017.5, 4024.5, 4024.5, 4024.5, 4024.5, 4024.5, 4024.5, 4070.0, 4107.5, 4107.5, 4109.5]","[4413.0, 4383.0, 4373.0, 4373.0, 4373.0, 4348.5, 4348.5, 4296.5, 4296.5, 4296.5, 4296.5, 4224.0, 4191.0, 4191.0, 4178.0, 4178.0, 4178.0, 4178.0, 4178.0, 4173.0, 4156.5, 4117.0, 4117.0, 4113.0, 4113.0]",2965.0,4413.0,4109.5,4113.0
WagnerModel,100,20.0,20.0,0.5,4338.4473615,3592.0,true,34,"[3116.0, 3565.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3573.0, 3583.5, 3583.5, 3583.5, 3583.5, 3584.0, 3588.0, 3588.0, 3588.0, 3588.0, 3588.0, 3588.0, 3588.0, 3588.0, 3588.0, 3588.5, 3589.0, 3592.0]","[3907.0, 3774.5, 3774.5, 3662.0, 3662.0, 3662.0, 3662.0, 3662.0, 3662.0, 3662.0, 3662.0, 3662.0, 3662.0, 3662.0, 3638.5, 3638.5, 3638.5, 3599.0, 3599.0, 3599.0, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.5, 3592.0, 3592.0, 3592.0]",3116.0,3907.0,3592.0,3592.0
WagnerModel,100,60.0,60.0,0.5,122.8721711,4314.5,true,20,"[3116.0, 3946.0, 4020.5, 4193.0, 4193.0, 4230.0, 4230.0, 4230.0, 4230.0, 4230.0, 4230.0, 4239.5, 4239.5, 4311.5, 4311.5, 4311.5, 4311.5, 4311.5, 4311.5, 4311.5, 4314.5]","[4581.0, 4581.0, 4549.5, 4453.5, 4395.0, 4395.0, 4395.0, 4395.0, 4395.0, 4395.0, 4337.5, 4337.5, 4314.5, 4314.5, 4314.5, 4314.5, 4314.5, 4314.5, 4314.5, 4314.5, 4314.5]",3116.0,4581.0,4314.5,4314.5
WagnerModel,100,20.0,20.0,0.5,7200.2435837,3552.5,false,55,"[2990.0, 3410.5, 3410.5, 3412.5, 3412.5, 3434.0, 3434.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3444.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.0, 3445.000000000001, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0, 3446.0]","[3763.5, 3763.5, 3716.5, 3696.5, 3667.0, 3667.0, 3667.0, 3667.0, 3667.0, 3667.0, 3667.0, 3625.5, 3625.5, 3625.5, 3625.5, 3625.5, 3625.5, 3625.5, 3625.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5, 3552.5]",2990.0,3763.5,3446.0,3552.5
WagnerModel,100,60.0,60.0,0.5,7200.3942366,4142.0,false,78,"[2990.0, 3888.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 3981.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4137.0, 4138.0, 4138.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0, 4139.0]","[4393.5, 4393.5, 4393.5, 4388.5, 4388.5, 4388.5, 4388.5, 4331.5, 4331.5, 4331.5, 4331.5, 4331.5, 4331.5, 4310.5, 4310.5, 4310.5, 4290.5, 4290.5, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4145.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0, 4142.0]",2990.0,4393.5,4139.0,4142.0
WagnerModel,100,20.0,20.0,0.5,7200.2599826,3530.0,false,51,"[3050.0, 3438.0, 3476.5, 3505.5, 3505.5, 3505.5, 3505.5, 3506.5, 3506.5, 3506.5, 3506.5, 3506.5, 3506.5, 3506.5, 3506.5, 3506.5, 3506.5, 3506.5, 3510.5, 3511.5, 3511.5, 3518.0, 3518.0, 3518.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3521.0, 3523.0, 3523.0, 3523.0, 3523.0, 3523.0, 3523.0, 3523.0, 3523.0, 3523.0, 3523.0, 3523.0000000000014, 3523.0000000000014]","[3884.0, 3816.0, 3760.0, 3760.0, 3723.5, 3722.5, 3722.5, 3722.5, 3707.5, 3707.5, 3707.5, 3636.0, 3636.0, 3636.0, 3636.0, 3633.0, 3633.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3543.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0, 3530.0]",3050.0,3884.0,3523.0000000000014,3530.0
WagnerModel,100,60.0,60.0,0.5,7200.5393292,4217.5,false,37,"[3050.0, 3842.0, 3956.0, 3956.0, 3956.0, 4030.5, 4030.5, 4030.5, 4030.5, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4147.0, 4195.0, 4195.0, 4195.0, 4195.0, 4195.0, 4195.0]","[4569.0, 4438.0, 4438.0, 4438.0, 4438.0, 4438.0, 4438.0, 4401.0, 4401.0, 4401.0, 4401.0, 4401.0, 4384.5, 4384.5, 4384.5, 4384.5, 4344.0, 4266.0, 4266.0, 4266.0, 4266.0, 4266.0, 4266.0, 4266.0, 4266.0, 4266.0, 4224.0, 4224.0, 4224.0, 4224.0, 4217.5, 4217.5, 4217.5, 4217.5, 4217.5, 4217.5, 4217.5]",3050.0,4569.0,4195.0,4217.5
WagnerModel,10,2.0,2.0,0.1,4.0616631,285.09999999999997,true,1,"[276.0, 285.09999999999997]","[285.09999999999997, 285.09999999999997]",276.0,285.09999999999997,285.09999999999997,285.09999999999997
WagnerModel,10,6.0,6.0,0.1,0.0941084,297.09999999999997,true,1,"[276.0, 297.09999999999997]","[297.09999999999997, 297.09999999999997]",276.0,297.09999999999997,297.09999999999997,297.09999999999997
WagnerModel,10,2.0,2.0,0.09999999999999999,0.0496374,351.40000000000003,true,1,"[341.0, 351.40000000000003]","[351.40000000000003, 351.40000000000003]",341.0,351.40000000000003,351.40000000000003,351.40000000000003
WagnerModel,10,6.0,6.0,0.09999999999999999,0.0476208,367.30000000000007,true,1,"[341.0, 367.3]","[367.30000000000007, 367.30000000000007]",341.0,367.30000000000007,367.3,367.30000000000007
WagnerModel,10,2.0,2.0,0.09999999999999999,0.0512613,357.0,true,1,"[346.0, 357.0]","[357.0, 357.0]",346.0,357.0,357.0,357.0
WagnerModel,10,6.0,6.0,0.09999999999999999,0.0494356,372.1,true,1,"[346.0, 372.09999999999997]","[372.1, 372.1]",346.0,372.1,372.09999999999997,372.1
WagnerModel,10,2.0,2.0,0.09999999999999999,0.0548001,331.90000000000003,true,1,"[322.0, 331.90000000000003]","[331.90000000000003, 331.90000000000003]",322.0,331.90000000000003,331.90000000000003,331.90000000000003
WagnerModel,10,6.0,6.0,0.09999999999999999,0.0533908,346.5,true,1,"[322.0, 346.5]","[346.5, 346.5]",322.0,346.5,346.5,346.5
WagnerModel,10,2.0,2.0,0.09999999999999999,0.5567836,324.1,true,3,"[310.0, 322.90000000000003, 323.80000000000007, 324.1]","[324.1, 324.1, 324.1, 324.1]",310.0,324.1,324.1,324.1
WagnerModel,10,6.0,6.0,0.09999999999999999,0.7730919,338.6,true,2,"[310.0, 337.69999999999993, 338.59999999999997]","[338.9, 338.6, 338.6]",310.0,338.9,338.59999999999997,338.6
WagnerModel,10,2.0,2.0,0.2,0.2253588,294.2,true,4,"[276.0, 293.8, 293.8, 293.8, 294.2]","[294.2, 294.2, 294.2, 294.2, 294.2]",276.0,294.2,294.2,294.2
WagnerModel,10,6.0,6.0,0.2,0.4197669,318.2,true,5,"[276.0, 317.8, 317.8, 317.8, 317.8, 318.2]","[318.2, 318.2, 318.2, 318.2, 318.2, 318.2]",276.0,318.2,318.2,318.2
WagnerModel,10,2.0,2.0,0.19999999999999998,0.0569332,361.8,true,1,"[341.0, 361.8]","[361.8, 361.8]",341.0,361.8,361.8,361.8
WagnerModel,10,6.0,6.0,0.19999999999999998,0.054443,393.59999999999997,true,1,"[341.0, 393.59999999999997]","[393.59999999999997, 393.59999999999997]",341.0,393.59999999999997,393.59999999999997,393.59999999999997
WagnerModel,10,2.0,2.0,0.19999999999999998,0.2838666,368.0,true,6,"[346.0, 366.0, 366.0, 366.0, 367.0, 367.0, 368.0]","[375.0, 375.0, 373.2, 368.0, 368.0, 368.0, 368.0]",346.0,375.0,368.0,368.0
WagnerModel,10,6.0,6.0,0.19999999999999998,0.1773664,398.2,true,4,"[346.0, 389.79999999999995, 397.2, 397.2, 398.2]","[404.4, 398.2, 398.2, 398.2, 398.2]",346.0,404.4,398.2,398.2
WagnerModel,10,2.0,2.0,0.19999999999999998,0.0570029,341.8,true,1,"[322.0, 341.79999999999995]","[341.8, 341.8]",322.0,341.8,341.79999999999995,341.8
WagnerModel,10,6.0,6.0,0.19999999999999998,0.0542693,371.0,true,1,"[322.0, 371.0]","[371.0, 371.0]",322.0,371.0,371.0,371.0
WagnerModel,10,2.0,2.0,0.19999999999999998,0.6269648,338.6,true,3,"[310.0, 334.79999999999995, 335.79999999999995, 338.6]","[338.6, 338.6, 338.6, 338.6]",310.0,338.6,338.6,338.6
WagnerModel,10,6.0,6.0,0.19999999999999998,0.9806752,366.6,true,6,"[310.0, 362.0, 362.0, 365.4, 366.6, 366.6, 366.6]","[368.8, 368.8, 368.8, 367.20000000000005, 367.20000000000005, 366.8, 366.6]",310.0,368.8,366.6,366.6
WagnerModel,10,2.0,2.0,0.3,0.4179264,303.3,true,9,"[276.0, 294.90000000000003, 301.69999999999993, 301.69999999999993, 301.7, 301.7, 301.7, 301.7, 301.7, 303.3]","[304.2, 303.3, 303.3, 303.3, 303.3, 303.3, 303.3, 303.3, 303.3, 303.3]",276.0,304.2,303.3,303.3
WagnerModel,10,6.0,6.0,0.3,0.5994103,339.3,true,10,"[276.0, 337.70000000000005, 337.70000000000005, 337.70000000000005, 337.70000000000005, 337.70000000000005, 337.70000000000005, 337.70000000000005, 337.70000000000005, 337.70000000000005, 339.3]","[339.3, 339.3, 339.3, 339.3, 339.3, 339.3, 339.3, 339.3, 339.3, 339.3, 339.3]",276.0,339.3,339.3,339.3
WagnerModel,10,2.0,2.0,0.3,0.1565281,372.2,true,4,"[341.0, 371.2, 371.2, 371.2, 372.2]","[372.2, 372.2, 372.2, 372.2, 372.2]",341.0,372.2,372.2,372.2
WagnerModel,10,6.0,6.0,0.3,0.0896552,419.90000000000003,true,2,"[341.0, 418.90000000000003, 419.90000000000003]","[419.90000000000003, 419.90000000000003, 419.90000000000003]",341.0,419.90000000000003,419.90000000000003,419.90000000000003
WagnerModel,10,2.0,2.0,0.3,0.2765768,379.0,true,7,"[346.0, 376.0, 376.0, 377.0, 377.0, 377.0, 378.0, 379.0]","[394.0, 380.8, 379.0, 379.0, 379.0, 379.0, 379.0, 379.0]",346.0,394.0,379.0,379.0
WagnerModel,10,6.0,6.0,0.3,0.3162815,424.3,true,7,"[346.0, 411.70000000000005, 411.70000000000005, 414.2, 421.3, 421.3, 423.3, 424.3]","[438.1, 438.1, 430.9, 425.6, 425.6, 424.3, 424.3, 424.3]",346.0,438.1,424.3,424.3
WagnerModel,10,2.0,2.0,0.3,0.1053693,351.7,true,3,"[322.0, 346.0, 348.40000000000003, 351.7]","[356.7, 356.7, 351.7, 351.7]",322.0,356.7,351.7,351.7
WagnerModel,10,6.0,6.0,0.3,0.0861981,395.5,true,2,"[322.0, 358.3, 395.49999999999994]","[398.4, 395.5, 395.5]",322.0,398.4,395.49999999999994,395.5
WagnerModel,10,2.0,2.0,0.3,0.4315425,353.4,true,4,"[310.0, 346.7, 347.70000000000005, 350.4, 353.4]","[353.4, 353.4, 353.4, 353.4, 353.4]",310.0,353.4,353.4,353.4
WagnerModel,10,6.0,6.0,0.3,1.000302,393.9,true,4,"[310.0, 385.5, 393.1, 393.90000000000003, 393.90000000000003]","[398.7, 397.8, 395.79999999999995, 395.79999999999995, 393.9]",310.0,398.7,393.90000000000003,393.9
WagnerModel,10,2.0,2.0,0.4,0.284113,312.40000000000003,true,6,"[276.0, 301.2, 309.6, 309.6, 309.6, 309.6, 312.4]","[318.6, 312.40000000000003, 312.40000000000003, 312.40000000000003, 312.40000000000003, 312.40000000000003, 312.40000000000003]",276.0,318.6,312.4,312.40000000000003
WagnerModel,10,6.0,6.0,0.4,0.050538,360.4,true,1,"[276.0, 360.4000000000001]","[360.4, 360.4]",276.0,360.4,360.4000000000001,360.4
WagnerModel,10,2.0,2.0,0.39999999999999997,0.2926328,382.59999999999997,true,7,"[341.0, 371.0, 378.59999999999997, 380.59999999999997, 380.59999999999997, 380.59999999999997, 381.59999999999997, 382.59999999999997]","[387.6, 387.6, 382.59999999999997, 382.59999999999997, 382.59999999999997, 382.59999999999997, 382.59999999999997, 382.59999999999997]",341.0,387.6,382.59999999999997,382.59999999999997
WagnerModel,10,6.0,6.0,0.39999999999999997,0.2114381,446.19999999999993,true,3,"[341.0, 444.2, 445.2, 446.2]","[446.19999999999993, 446.19999999999993, 446.19999999999993, 446.19999999999993]",341.0,446.19999999999993,446.2,446.19999999999993
WagnerModel,10,2.0,2.0,0.39999999999999997,0.2496536,390.0,true,6,"[346.0, 386.0, 387.0, 388.0, 388.0, 390.0, 390.0]","[413.0, 396.0, 391.4, 391.4, 391.4, 391.4, 390.0]",346.0,413.0,390.0,390.0
WagnerModel,10,6.0,6.0,0.39999999999999997,0.3125692,450.4,true,8,"[346.0, 433.6, 433.6, 447.4, 447.4, 448.4, 448.4, 448.4, 450.4]","[471.79999999999995, 471.6, 450.40000000000003, 450.40000000000003, 450.40000000000003, 450.40000000000003, 450.40000000000003, 450.40000000000003, 450.4]",346.0,471.79999999999995,450.4,450.4
WagnerModel,10,2.0,2.0,0.39999999999999997,0.2785163,361.59999999999997,true,5,"[322.0, 353.99999999999994, 353.99999999999994, 361.2000000000001, 361.2000000000001, 361.6000000000001]","[372.59999999999997, 366.59999999999997, 361.59999999999997, 361.59999999999997, 361.59999999999997, 361.59999999999997]",322.0,372.59999999999997,361.6000000000001,361.59999999999997
WagnerModel,10,6.0,6.0,0.39999999999999997,0.1823579,419.99999999999994,true,5,"[322.0, 378.40000000000003, 413.59999999999997, 413.6, 414.79999999999995, 419.99999999999994]","[428.2, 428.2, 428.2, 428.2, 419.99999999999994, 419.99999999999994]",322.0,428.2,419.99999999999994,419.99999999999994
WagnerModel,10,2.0,2.0,0.39999999999999997,2.4726166,368.2,true,12,"[310.0, 356.4, 358.4, 362.8, 365.2, 366.0, 367.0, 367.0, 367.0, 367.0, 367.0, 367.6, 368.2]","[368.2, 368.2, 368.2, 368.2, 368.2, 368.2, 368.2, 368.2, 368.2, 368.2, 368.2, 368.2, 368.2]",310.0,368.2,368.2,368.2
WagnerModel,10,6.0,6.0,0.39999999999999997,1.6253701,421.2,true,8,"[310.0, 406.80000000000007, 406.80000000000007, 415.4, 415.40000000000003, 416.80000000000007, 418.0, 420.80000000000007, 421.20000000000005]","[428.6, 428.6, 426.8, 426.8, 422.6, 422.6, 421.2, 421.2, 421.2]",310.0,428.6,421.20000000000005,421.2
WagnerModel,10,2.0,2.0,0.5,0.4571337,321.5,true,6,"[276.0, 307.5, 307.5, 315.5, 317.49999999999994, 317.5, 321.5]","[333.0, 332.0, 326.5, 321.5, 321.5, 321.5, 321.5]",276.0,333.0,321.5,321.5
WagnerModel,10,6.0,6.0,0.5,0.0816937,381.5,true,1,"[276.0, 381.5]","[381.5, 381.5]",276.0,381.5,381.5,381.5
WagnerModel,10,2.0,2.0,0.5,0.4457881,393.0,true,7,"[341.0, 378.5, 388.0, 390.0, 391.0, 391.0, 392.0, 393.0]","[404.5, 404.5, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0]",341.0,404.5,393.0,393.0
WagnerModel,10,6.0,6.0,0.5,0.3519119,472.5,true,6,"[341.0, 469.5, 469.5, 470.5, 470.5, 471.5, 472.5]","[472.5, 472.5, 472.5, 472.5, 472.5, 472.5, 472.5]",341.0,472.5,472.5,472.5
WagnerModel,10,2.0,2.0,0.5,0.9996431,401.0,true,8,"[346.0, 396.0, 396.0, 396.0, 397.0, 397.0, 397.0, 397.0, 401.0]","[432.0, 406.5, 406.5, 401.0, 401.0, 401.0, 401.0, 401.0, 401.0]",346.0,432.0,401.0,401.0
WagnerModel,10,6.0,6.0,0.5,1.2667314,476.5,true,9,"[346.0, 455.5, 455.5, 472.5, 473.0, 473.0, 473.5, 473.5, 476.0, 476.5]","[505.5, 504.5, 476.5, 476.5, 476.5, 476.5, 476.5, 476.5, 476.5, 476.5]",346.0,505.5,476.5,476.5
WagnerModel,10,2.0,2.0,0.5,0.6591658,371.5,true,4,"[322.0, 362.0, 362.5, 370.0, 371.5]","[388.5, 388.5, 371.5, 371.5, 371.5]",322.0,388.5,371.5,371.5
